@relation D20
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {100,701,101,201,200,601,501,401,300,301,302,-1}
@data
187.8295271636947,323.4975594923357,862.1619068176792,350.6869412859303,344.5262986533139,631.2380519140577,256.6677896375085,54.17607001949142,48.53700339019041,159.0510673356095,655.500618152418,957.6981181788482,252.88930242413542,541.6617493343228,602.2407413401673,737.0802125009977,636.8212976732702,737.2336358819842,554.9088195159774,536.057562882436,401
70.58709633891291,133.7324385561196,855.1775709859329,357.88096403477823,335.81280185781355,648.3582131787714,264.05074297784927,67.46965454680712,628.6656291071481,147.57896377759624,657.1285856461388,946.0840491643653,238.41477864460327,534.79839071688,790.6054689291677,738.7884190449626,648.1215055457449,752.9079880098556,552.8895462749294,527.6880466210929,401
5.375946644086582,16.90602229705773,867.2941776280179,366.002587859996,324.6701391708985,655.1942011877934,246.73548696188834,54.095566624452296,578.3793490206837,163.0403301789034,659.5887118451052,948.4188559660986,245.84304026847525,540.6183013280179,325.02483015157867,749.971944730731,639.4827219228141,731.0489632738629,545.556815182618,538.838187753945,401
542.7732626802953,290.8629232020539,866.3334378837379,362.2850536986131,331.69324689858587,645.6461947073298,254.67530470034964,62.62491726977355,197.76167259512124,146.72848783012927,660.3387009746892,943.6796562536614,241.69541286304278,534.3888768509231,809.1608729628347,740.6312439534148,638.8486336675903,743.9729430232213,540.9844824323005,527.1189574023639,401
136.59765343453645,908.1162631010158,859.9990921429663,359.5035380117834,327.5500832792162,652.9330737669818,269.2601698947383,69.12197680804127,851.4729388789686,143.99432803207802,666.1110875437994,947.9718710938168,233.09174799172686,522.5119333537075,829.007057547757,741.1278507851865,637.6543455549416,759.4569939103184,552.2349205110381,536.6517860677102,401
857.968770783219,659.2611207051407,856.799598044408,348.91331202847516,343.24020000556294,649.7364894015991,257.1416814656709,70.74834809950367,466.69970074340404,139.1990652356256,659.6345663346044,957.6372430145689,249.43595429487502,536.6546844315661,914.6831541205837,740.306183700998,633.8307711618799,760.3288379914258,556.3764465808096,538.8024671374422,401
720.194100661272,225.6066069213182,865.2130436878375,352.0815221138146,349.32550824277763,654.1849843689289,264.323684544844,63.571589388201815,741.3276372182106,135.76567082264285,660.1611649497843,951.2568021622603,242.25894028244872,529.6376902351884,670.2388292112278,741.1990398130275,637.2611212976955,751.8390237193331,553.3300044527044,531.5776710904552,401
229.88881299950702,975.7776837494604,848.3965789642087,354.71898553327264,327.664082277232,643.5113847262301,249.87696068767355,48.22474496486429,863.8915246374104,152.82717849754866,657.302800652411,939.8346458323198,246.36188887674032,540.7746951810005,789.6929624825584,754.1693184744387,636.7516120240393,736.5985635283018,548.2283094390705,554.5711493546013,401
699.4735984238237,420.0102314240971,847.2079156110469,345.9820664325272,337.8938247840583,653.4406877920474,247.05216594225885,39.53394304113948,789.7575457068863,152.6224802023411,654.0759544910259,950.8866780201331,247.31719215396598,552.0552140903247,533.2657306605573,755.3887033445393,638.99035119445,746.1921729986591,539.8376028507993,549.2257510398351,401
325.50995903776425,611.6262329511209,854.234279353888,348.9581129321983,327.0364245351739,653.8288130601064,250.0074522396031,37.85206504894833,118.19261584581974,150.7003448245246,652.5469680194983,949.8367552303247,241.6776895782933,540.121965252237,350.83610207190054,761.4414013158677,643.8814788053611,726.0051792807299,556.4365206495958,552.0339486384845,401
471.7867472766025,606.3577649382692,851.9401326838434,357.67802739074244,324.911771190125,652.4286873628605,242.57367006078738,44.77752103273815,66.37596202521966,158.69748685793311,656.8945295050949,959.2820248587009,245.49848311501026,533.708327296496,591.2416346110717,755.0265028068812,646.784976088736,729.1903346582088,551.0511211869327,547.0041959751699,401
551.7437693855844,124.52069416391831,857.0822151313728,345.1716783400578,320.7792268567305,658.5676514293147,247.65313354466565,59.39563700616178,927.658599876107,150.7643323833553,656.0784285273655,954.2234214253772,240.20904060344722,544.8248224773906,809.891623379398,762.8417854290972,644.2548586106259,747.6923513594938,539.6237335151432,561.0352134442412,401
361.0815181684355,762.8124166571772,845.8613710602143,337.69874353082906,337.7983430838093,657.6446647398272,253.71189934938494,31.21867588157649,3.3091706530280485,156.51650818206787,654.082872570175,956.9910280186498,246.02905943958262,547.5585391345379,204.6273051138825,753.9704776745253,646.1924078428545,738.0219456217621,541.6674093610206,557.8319818060187,401
6.52417639651337,762.2336134324429,843.0074892274849,340.340749267515,319.42886264993064,659.4089110043503,245.42853200050914,47.29126041541575,434.84860041083806,155.25650064221722,652.6223598939561,949.5047865890376,244.00305161327455,544.1998829412163,845.7060510543427,767.871684854254,641.923120279395,728.9064785914862,555.3167925428963,557.2462788540962,401
867.4423444691943,985.1386583952467,859.3233727950688,348.45268552420305,334.69092132901625,643.9527272630944,249.5059832948004,29.761592125633324,884.2009684133727,161.23053185398578,645.3001500022265,953.9027929364711,244.39742756899022,544.0829466335053,277.94952890578907,750.7132665698597,643.0188429824093,724.6204933154119,554.9757008221446,560.8756989114644,401
858.5762443583691,196.04584156044024,849.6099122763325,342.7049533304564,324.90617239735263,668.2182202364936,252.57650651984633,67.98442629676589,885.7903425893755,138.71431469824657,656.9304757275609,957.3484022447375,234.6540533322201,540.739396672483,91.84824582225303,760.3641935394209,650.3320681565684,750.1886142705029,537.3078175109788,557.6111512845982,401
514.1860254089686,915.9378874595545,849.9273655719769,342.06037971664307,333.68459384845835,676.2207105205971,250.72664621062216,75.25588280359774,766.0930363704402,132.12228587596127,651.9034283651544,958.4075591576529,238.59147763567378,547.4598893636173,455.92187597491176,755.5600983946824,647.2286946654182,748.8081005216393,545.1270285910291,552.6891665820152,401
267.31524963357634,791.4185146664191,856.7734663965489,349.9854436642425,318.9028061515244,668.6942993750627,251.1816531792816,65.49680817262752,630.5622396884946,143.08210294933022,662.1772573950853,948.9090302820538,239.03481107762752,552.2629690820962,539.1639496668288,751.2904360431087,653.3421324706569,752.8961121932061,532.3256297250533,563.1716589261597,401
210.93881372113444,816.2789951091906,859.930985282168,342.44712450353927,316.8171173615936,650.5363859542932,242.80780958724534,53.07294882576105,248.8734772032084,143.2152086676454,654.6138554026008,956.50297334796,235.7027209848364,540.2767736557186,667.1469437365564,766.4064751452689,635.2681432092851,751.1520182086192,532.092364716248,553.8752235510193,401
852.5491514106207,30.942371243687262,866.1850268022131,356.55946415984465,311.892671425694,653.5492496186455,256.9539373299639,45.47720280284214,411.8181219122581,148.25529300504988,649.3520393190543,950.2131456330483,243.89928683386205,545.2005456094748,757.526259314362,766.1224268968696,640.4309034523611,737.6640949306573,543.8642067804955,561.8626656312274,401
810.0807603705936,628.5107900047428,862.693140466149,350.90710146426574,310.20081458423857,657.0648393525157,243.26269675390643,59.932630897805105,265.3884966157,137.62700072376145,663.1544865885118,953.0625447820238,238.14618855453992,546.6856988456016,493.5212821475814,766.2402101100483,635.5459786523141,745.8540408009502,540.8052017868301,555.1766427912697,401
273.14435972426566,4.958192411759321,848.1387031497375,345.16894495983246,321.9579702965601,667.2358002245145,246.7466623632282,56.192913206190234,396.3717229472802,149.13768277001884,664.8296513842204,962.5684657893117,242.4686868926483,553.027607191435,340.0669255956299,750.8610054666146,648.371339100996,759.4782132161342,538.0637777954214,565.7876599230792,401
861.3168484352622,642.0776954873413,853.6863087377975,339.7156498076955,332.6159336827452,669.1707113418555,242.1311291929569,78.08158137782848,859.8300231625615,139.99882327131962,652.0694199885263,958.8811469053776,237.59810628176666,541.5766369990649,480.0675731050007,757.7503356074325,640.0338500189805,739.8510945947907,530.604794269946,562.0493644709179,401
515.2377363567618,147.7815492055703,841.1953701458564,335.68620224661777,322.36791914417324,669.0846140545865,255.79505960045944,60.96674238750293,948.48319475839,130.42466834807308,660.0906539675369,952.855250714159,239.9001195722625,546.7640437922033,784.6025576753927,766.4910210522851,649.787935308484,747.4975951104304,540.9152936681228,549.0078275234998,401
933.5848200255606,423.1922326706222,860.6642828074242,350.1406915457263,328.19449985596424,666.6369340629141,257.7185309736987,77.30279098528375,739.2859660047519,135.83567339560136,644.1656068068341,956.2949661403479,235.19047163478407,558.767426284463,387.6439016851624,743.3523743775875,648.1388715292552,740.0973721655854,533.6897073845106,558.681852525005,401
303.90446652742855,839.2387655343797,843.6699801243545,337.6269114757262,335.82324270056387,669.4052879330744,245.99416257209057,83.80010988533725,42.635779815281325,125.90504165034429,650.1782490134706,951.7487471020418,237.01325290471982,553.9143283921999,597.2709715630854,761.4222854968391,652.3628598358288,753.8624493172532,545.352928279371,555.55744441536,401
95.55493700436423,510.5682578388907,871.0465079920837,334.7415538962408,307.0215809919228,647.8605930684556,252.72173403997525,46.1265140292918,728.812421714703,147.98892922019652,665.6228323767057,949.1601916446904,238.1159060577026,544.9632404336968,400.7610412426402,769.0932863327555,628.0814572129744,754.159820321812,530.7628434853956,560.4497687683033,401
450.5112511440515,956.3335812158894,863.632122535612,336.60432451435,320.95890915174385,643.8810845282626,246.2894559220776,54.422838681632186,206.3240907103333,139.98052439706092,662.7198815293996,948.4016134567399,239.03383650376463,548.6999934896572,970.5109623317495,765.8678347598526,644.3121423149505,746.9500904202862,528.680840932349,556.854427283606,401
403.9234590631116,722.9559233977533,864.890752055857,343.1886307116823,315.6726057123679,647.9021606577596,259.9057318999922,51.11549552902245,740.2727250624206,150.06617447609915,666.4440073215189,942.2585509048854,230.05703029209823,540.2839459565231,953.0541372477261,763.6767308920893,618.4931590226843,752.7522561929512,528.1130673865022,557.4833341305795,401
874.9938470293934,981.9444561969605,869.9917110097307,337.5041767130894,313.598022247924,641.5457258261602,256.83796139140975,42.81156022677989,637.0710166569177,146.7465666275601,658.4943433061883,957.9694409812518,233.57549293872145,537.3688833762337,339.98341866788695,761.6903882515405,622.5536498737488,746.238592259615,527.3109270703956,553.3205429438867,401
625.4114499578077,61.66686525555465,865.1089251842405,342.7205220883325,318.5214952175443,650.0293321093129,253.5518669272912,47.97312836097316,366.44807646050947,153.03884896363996,670.9383244096709,952.3490993873216,226.47557722657328,535.3169227952303,84.97498829130635,776.5560424521676,626.7316811816397,741.517766660826,521.5563049098075,556.3310020782831,401
213.301659370302,814.9795076109933,853.6945961730253,346.7158860135361,319.0420889389974,672.7264428746068,250.2648052621809,70.69752785451898,138.7301865944862,119.5511408199728,662.3899608270207,955.266843746844,237.682491559245,550.0160017327738,726.1821908008175,754.62658156274,641.5277139543907,739.9716235896334,534.5435380219191,555.2539636264291,401
22.090977154339274,487.0283633894956,859.9665248073087,350.1703091225427,322.80515238593426,674.7669537933546,261.78383002261927,76.09234686114415,299.94951462181376,130.6444517125316,638.5636528202718,950.4811877136143,238.47497730829647,566.5918623485458,69.47819612086525,748.720822617406,651.3752500907788,732.5174610992885,535.6553889740115,566.1972568189736,401
283.4942905403489,38.909438198495906,862.8875763612093,345.9458448110229,319.7230944283037,659.8616119447489,260.83817485269543,70.08868888682098,623.1101211036234,131.8362924132918,644.1640006511791,955.7514108086845,244.55244519924588,561.8285176372855,774.8438769371012,747.2274998475721,641.2539695087659,745.1123040182903,530.2795191550057,550.8289322819728,401
5.806386496940541,329.1885235618417,866.205289775982,345.32572329523197,300.9573726594361,653.0603218387165,242.47928461156607,51.09083256121704,923.0470000196523,153.3207091693386,668.8959776262802,949.5499700778365,239.4055746127596,547.2301411986299,470.2833205522492,772.5880589701784,624.6971141482434,758.5315714857952,521.7708028909532,560.3735745521134,401
659.7120181827016,734.6354481569957,860.4270834193961,340.5792518754158,313.52508174117924,638.3911257633808,256.5823738912875,60.408484135635746,364.66071168625814,158.1225881128042,667.4958785959407,941.9755176730072,242.89595315353347,548.8751997086658,696.0520908292724,775.3593908792049,626.6917724571234,742.8382904749718,529.6566669682387,569.1094920923916,401
343.2172787719284,645.2844076502449,868.4384658573995,341.26251065918177,318.83337293473824,640.6505065334546,253.66599798144136,43.58988730941161,863.3603089704051,137.07746526755565,652.3160273428692,955.435268892567,224.87879633631348,537.701993265574,223.54185298942897,767.1546423236944,616.8358376241631,750.4198635837387,533.2002217104541,561.1630534535944,401
930.0261074852349,359.522404287251,866.9293563896622,345.82650861052036,324.175279136192,651.1753634657489,248.26790179418037,40.246577602861805,999.8010089327694,147.16737992035783,668.7797457309518,962.5548767448356,227.56860528409078,545.2869202502171,957.6413281989553,754.3987202292795,619.1529829491626,752.1317976288493,521.3774267285354,550.2177336647892,401
222.22448060865085,222.86603808475024,855.5217468155295,341.05135562884783,317.91254319776704,684.7102560144294,259.4356012865837,73.74618529006169,803.1775312664073,140.4859963887185,636.2676376451534,941.8633117027855,231.6000329004113,564.1521717734362,463.754617375586,747.1161277371922,655.1287417069802,728.7625621276856,539.9567087000728,564.6745740679579,401
724.412779559121,310.4765526016824,855.6667600892579,348.47015454091166,335.36143775981174,676.6345466699144,265.5896770512303,70.59213985050208,239.51121108079408,131.46135919736352,653.05459422019,945.9179073479953,247.61215667762977,571.1760468466658,767.4243559883228,738.3074894243109,658.6352494540953,743.770692884927,544.362367337565,564.1716295552762,401
636.9021915011099,69.88691174549699,853.8004408149811,353.8902036083449,325.6236198216134,676.0998820262118,261.27415187481836,75.1836554880421,220.7345117610322,142.45202118864253,656.6888708118162,951.9757182370109,241.49153840123685,573.8962314785779,275.29871964352435,733.6214775310532,660.4517661596396,745.1205099470037,547.5760389203424,574.4943673797568,401
878.776625030022,704.8920824045105,857.7931972926275,347.32447605719165,333.539684624237,672.8004658545891,257.52757185911366,69.06906044289056,237.0714403803539,146.91379281243977,661.7383538494738,936.4921648360104,251.9183806904257,577.4228945700016,762.0989365464786,737.8627444230526,658.6354679607543,739.8895518859264,552.7343771514952,570.4920140433546,401
403.7492927411481,334.1437185897798,863.5875786194428,341.58754620628974,337.4879462633101,680.1132843923143,259.2441015600858,71.78985569853894,503.46557924903834,149.3835842637839,652.3949349304903,938.6469739388823,243.10916021368922,573.2364488385184,494.11019677485956,737.5240156794382,662.7479105163392,736.5820761185175,559.1412705288856,563.4229489926643,401
520.2076904726055,504.38348196415694,857.5896352410241,338.83942208889954,325.3085868560691,677.82853281744,263.44537309288864,80.13130220172997,142.31803292612,140.70010822521058,640.1716453011992,949.970828964806,238.18347182064764,563.1551414221303,371.9547164335727,738.9301574322883,664.3416406772658,731.5522383365143,546.4280333524612,557.5728347493482,401
379.86276180531996,621.4324210132621,845.0833334557807,349.8453831152614,328.11106819201274,673.1364099397379,263.1779472655905,65.62979980552456,74.7157517286885,149.74284386895167,649.998295325584,945.8963280845524,251.43088798433888,576.3961046841634,600.8435986542348,734.1722882875957,659.2428423213742,755.4592332215449,561.4609931101531,564.143879907727,401
592.1827164414841,529.027642282777,858.9520153740388,350.9088387390329,334.4325933607251,665.2595179701824,262.7248377145983,76.43783292813936,305.89543955016705,141.8964230087412,662.2030235977114,932.063432029745,244.1934431882475,584.8312524000975,766.176837108292,741.8273228599095,650.1355206744304,746.9212338313482,560.8719466970219,574.2015104415555,401
682.0671463180556,587.5892671041568,875.2634806194224,337.1095125842825,329.0978732235883,679.2854825389463,262.9249927663003,66.42388503190831,971.6399025147729,137.4497482465474,657.4855068732187,933.7511038436583,239.8639075474411,578.7650238968686,535.4889115343813,743.8294445781515,654.7243562164547,747.5364444030472,568.1174363093636,563.1220626678505,401
416.7907030584573,948.5034830693203,862.0788404567478,341.3168289506425,328.6979177846126,672.9393763533553,265.56118801523013,80.01152232950038,831.1347152449405,150.25856694647686,652.6578371035192,930.9411890567673,249.1325456812543,586.6744405991119,77.53929841966445,737.4780160581635,651.4945398352913,746.6687537928789,571.2247270802828,568.0629770419156,401
936.933354896054,260.05864669906185,850.6028338663822,369.4844095312299,322.1399599404753,652.4307955407401,234.08431425669707,55.84248685382967,589.7696867647924,166.6734838808555,646.5524324452937,956.5051008029832,257.85075196396116,531.1453685535133,272.4683296590087,754.5189270543522,638.859075481639,727.8094973351604,538.6856557221388,552.6334324976175,401
373.4513784330806,214.8310439675577,849.7181973287724,370.83195290028203,338.56732166026524,644.5590522833031,240.37163980281042,52.123876978215456,675.32046688163,167.25805819130983,647.9478063975009,971.3962874758297,262.77959654089614,539.2110367193109,24.428530549790437,756.5427195384968,653.0233700911724,733.7703622744783,541.0239384647883,551.0507179884614,401
817.9485315741858,373.030437793199,844.7381148032816,350.35233350484316,342.8525669871412,642.8792862909373,261.51575701386906,55.20750699921009,195.7630934533634,154.93264634505476,682.7250332297585,936.1493600260214,240.73073617953938,544.708100320393,649.5175359559395,739.1394600618858,661.1104448862905,734.5383284250962,540.377954839059,553.8763865167682,401
726.2762134660957,747.7896741535094,852.2182678997523,331.02020841840044,339.2264370754792,623.3251776362707,269.8042268140083,58.09555470107305,991.4087176572833,162.23981151901657,669.870475650631,956.0431570637977,239.114797377708,523.8441918457154,757.3644166859968,738.0924664778651,640.2001194726106,753.0882626413661,530.6576549916078,535.895623500438,401
534.7716749532502,68.93050392336431,850.4452924289324,345.7896706823567,341.3662179257373,647.4312014937778,258.5858020200884,49.56565390357952,46.44156272876832,170.5635806079658,672.6499071312007,940.3687503914102,233.45238029401895,545.7558881918101,540.5093401480083,753.2483274224428,631.890873731647,757.5724300110212,542.413704114237,541.0414698627945,401
473.69669573886296,160.02575995801905,865.3362832936639,368.36608470231977,343.4071047398602,653.3345661666705,253.5499963782709,62.19577071006765,783.2747834529771,134.96999566843843,666.1441619811354,951.4368953099047,257.70785363917247,566.6244900083982,626.7702782591226,755.2703771093052,643.8294878847886,752.2539972521134,549.4544176305772,544.523539029877,401
336.887856943914,527.3980818763955,853.123090589404,365.22113068086617,338.07968312958104,647.2412647334384,243.19711587277112,61.109041344292265,755.1332261078213,143.50286054503317,671.555858850785,954.8700489697192,251.20951672553667,564.1021813182751,148.04965818191585,735.2973122489116,658.4259787477728,738.7574843707614,544.8005312355989,540.0310479400816,401
324.3798533347728,931.5827950766362,866.4774699766667,347.41932330565567,330.2573181992194,632.0896969343354,260.2377242441903,43.920233458585756,209.55756032588658,142.56073899552348,672.5822519402303,949.2031064738563,256.18349225173847,564.1533778727573,1.2914706035023205,734.0764885498919,656.955564828213,743.4866166092703,539.3714332499285,529.2844800167179,401
607.6194667700408,284.0347089154671,839.9410905902791,348.59490843876466,345.8003732224891,623.2331463249625,269.28420922721176,72.31200401064642,79.87303222367636,152.29924410832245,675.325143304126,936.7346836585754,233.56408737262998,543.0366508510073,1.3844093603895269,733.5423315942656,660.3215803891411,740.7004488032934,535.1393270376202,545.5345169303274,401
68.35745311604823,551.718877796742,854.7437750624686,342.8069703034732,339.8428018968272,636.0805008262955,251.31087095822392,46.761693806121166,877.5094097682259,148.59751779283422,652.7894597475582,956.7192000200646,262.47627903847376,550.0542816718347,189.57381249079918,744.7896958674792,640.5774666247955,734.0240255152413,564.2139168570684,532.1528514858143,401
949.4146878571439,495.63441877165394,854.4990680941553,352.3611836425399,345.05407537585785,639.0166009952005,257.3508604226237,54.53066581411862,93.31711153756983,168.43030076056476,661.3767133675823,959.7335385556337,255.16606350341607,551.3214278654032,985.2373222251883,728.1025718333071,637.3197166748548,745.1313825937375,547.1380047531501,527.0562241991328,401
348.60257078533243,743.7180423140464,864.581787178146,341.02545080368327,339.7162382792064,622.1086415628484,258.80791775676806,43.77701569822748,194.72150146274302,164.2575709647743,650.0068950916412,966.9838584671672,251.7867026897938,541.5884805472705,539.8466874685051,734.0108210940482,635.0681214905865,735.2307029915045,545.1112786365786,528.6920342578823,401
308.4434138308528,371.7615024741144,865.8733294340068,341.91183095331394,349.52288543284584,636.7264657706604,249.7543474779095,55.003890605670854,991.5573706163569,159.24929114327577,650.7478562404709,951.1480369142453,243.50402816657723,545.6818711711735,692.865099645695,732.6520682452963,641.5130423949618,734.0710488225508,564.0337296654893,529.4015457341284,401
345.8845205428734,240.82104460003217,859.6147328722786,350.92174326948566,347.852922783215,636.8364371091974,245.52877164232245,53.795076581643016,137.44087616601564,142.4720966740151,648.8903826513492,972.5201580101892,244.9240799278497,528.3619540625406,200.84162192905964,742.4918845344182,634.4906458150875,737.0342331523798,563.2798448533161,525.6440797779247,401
583.1393660715418,451.1730351583553,868.8601221163469,351.36863816685894,338.41594281842276,655.6420375902139,276.7893634006013,68.47251506465362,754.1153660437502,126.40536558722492,660.5764952893031,951.0572438791638,243.47511873903704,519.8889819959187,631.093497580191,747.7015986873741,629.1535833739878,746.5219085443482,551.9955822455818,534.7787604327784,401
855.5472591952931,684.0661204160369,870.4667659005306,345.4311285491791,348.61324097261354,649.0527850924246,243.46137590191958,59.97110908629427,16.987736511506867,126.5627993324015,663.8689911782717,946.7192317883887,245.19103824197023,539.6653312022919,485.8648812513132,750.1600041276062,626.9558084623403,764.4683639341434,547.8220860400841,539.4697463534425,401
840.0748716768929,215.9432265658945,846.9368164101592,337.71812484526856,345.9592316162401,661.409357793891,246.94959477301595,78.2300857697344,544.2199470920948,142.08826895466953,666.7195983270032,947.4866629301232,258.2760934035886,541.73610739335,570.5711126055775,740.6180936443525,639.5102560442433,760.9972355518111,567.7536946525046,527.192334798861,401
726.024856499904,274.3219456361692,866.2809753247199,346.93697821468083,333.4088055275899,652.8058259652474,251.86394403814734,68.20897148830763,315.2628120122556,140.56451129128243,671.0073631126228,944.8851286898299,236.32782101425525,536.6918887599197,868.6604757391167,727.6911780116121,627.1385778514002,767.5341016214147,559.7105499920226,543.0323643438539,401
460.0102333836942,220.86713750034681,859.0983348712671,343.819869012119,353.0778396931751,644.5713277284249,257.57560733659886,68.02671345873904,322.47309862284715,130.42207405184195,657.8554648700053,965.6145400975312,244.74786308366723,547.3525461488483,909.2942206972408,737.2869283684724,644.4412665619965,750.1401398613136,553.1883903275722,525.1877845720198,401
996.4553023591872,592.6750238908027,843.7363121899026,345.62385234514716,335.92170085306265,649.0681345730982,240.48401909801143,39.27663141385043,836.8737432400408,151.70422126578467,650.9811819836086,954.7851960207147,238.2234229851404,552.8255574364974,447.77592798276476,766.3121767560391,650.0966817071915,730.9071949206688,528.3298984431626,548.5979312546467,401
655.2614521003054,302.6058736350411,858.5194515650973,336.6940474593163,345.196651795617,669.0625308073417,250.5461968067449,21.707025187314688,302.06842614868765,158.9749419731429,641.3217514134477,961.8114076634243,241.74533711902436,539.509532931861,151.80658241712962,738.9132851783348,634.5715699452579,737.5009038244843,546.3349541042572,559.2808618440926,401
797.5870139874413,568.7054318525711,843.9255727010972,345.58686033793145,344.95831722354114,653.6917161439901,245.1872265200175,35.325863726055864,280.22784803843257,150.4293104830619,660.5414908886464,959.784924315407,241.4817828816598,551.5868126157023,204.3331416390196,748.7626538347038,653.6640746215015,730.5396278797773,534.1358454125475,567.7481449792429,401
952.3180692716605,449.91252661956696,850.0735620202313,346.32686974316005,333.4050295997354,666.2781530694708,260.01798272761073,32.56377502136581,370.0385057095913,152.90703548620797,655.9839534693348,964.5013831973054,241.4055849985676,539.8538925909886,716.4825961349458,758.3840067193171,637.3125929249011,731.8929359944425,542.5422992046923,552.0349726337988,401
859.7223316425268,878.909327262134,856.7405585036901,332.06657980347046,318.5568146277841,648.3359015765693,241.430086132603,56.52340655475773,523.9812657745925,154.64632309841835,642.1769352013665,944.1059453157404,237.47367702354862,547.5604476758588,223.057461677573,759.2240661709897,639.8048624822111,730.9149348186811,565.5286446275103,550.3909416933284,401
859.3780458215837,360.7268686700339,830.9863432731447,342.8548079636793,313.9127738350293,673.5485719719052,236.6589375259782,48.28987228439676,910.643928815402,164.74667397154448,646.6647064498102,938.2875158214587,247.9283389448007,538.5923311111,408.3095263667058,760.0769969266099,647.9465927375091,736.6800903341765,563.3098070445277,568.97863084231,401
515.88054791759,300.70005912718136,846.9495607439018,344.0623562311278,311.01700176436435,650.8993522760999,243.12058020479853,48.84141158986721,197.64406629688213,149.11570115807447,656.8978221372796,952.4465692698782,250.2832643674139,544.6854491557873,588.804016315682,767.3441849657947,649.2196453968916,733.7783207945678,556.8776459690944,566.4201087118736,401
843.5892840557357,916.386826678559,854.635799315629,333.38856414486065,328.6652165657914,643.8675605611547,259.8591813486997,42.02384918892247,57.91421362106408,165.1860124691652,653.3297020712007,951.1889116995748,234.70626443924445,545.3291704791701,843.2051208663623,744.6932725722331,636.0411657978984,719.4276178361467,549.2827164681705,547.5464924887876,401
485.29712383375266,301.1765351806722,848.5218715848424,339.6881577591953,328.711710814366,634.7733040810688,247.744729274616,29.77816378030206,210.62985554049763,155.79543425119857,637.1560907689063,960.4903811124074,233.58611158668268,533.5668475971395,171.02646990896963,760.0605837878703,632.2529650081142,734.5488291122855,549.0542801881268,549.8722718181299,401
286.5563583586751,894.3867790672971,860.855325740632,348.3169215194247,340.3540467059875,634.0085801132585,251.73788602154644,26.698936496498398,528.9053151651766,169.20519029998408,652.3545550339777,945.5600785681978,244.75180188222828,546.7420063323536,967.7489783969557,741.3660237339813,635.111850835687,726.6840207419971,559.6017831533889,560.387689606729,401
648.9898427735905,418.930614083224,853.078883806017,353.45736945223,336.97666484336094,636.5184369564957,254.26589143757573,39.670600279192804,327.9988494536763,167.76767347146924,647.4048608624331,941.60809786557,248.21193190316063,543.6896343886153,112.56740358759998,752.2297659836908,646.6099790358716,728.0825939405581,559.3213083155956,555.9466353743454,401
881.9763772112069,991.3177440598581,857.6704226954828,346.4849560541328,333.2531573297291,681.808996167913,246.7132014405837,64.81555935955666,118.7179298721518,123.27775949423332,642.5577581733041,951.3598592060364,241.72262835046894,551.1819123364108,607.0971383592689,754.1214992632129,657.0036797167651,757.8086363672164,538.3555951301518,560.8693083857404,401
582.4990088554741,5.534808340315278,856.9725866163154,360.74795364648634,305.6130137240004,656.4970304877919,253.04551857314007,37.927304271614084,998.5934859434915,153.1201593546791,644.7436073248764,956.0739468442075,240.9199847215825,532.4657481188251,157.26519586095645,768.0650539826377,633.9207773783685,726.8779688083771,535.1027260442715,553.3684278602053,401
724.5520686284351,467.5241504593998,868.3057980749061,362.11095113961346,304.69880119967854,664.3123529561866,254.9942608288145,54.90827197136648,398.04855889193357,139.75935672760886,652.5644182780443,960.2921554183405,243.6000066950029,552.8820637924997,601.2238993231808,767.9595427458385,630.2603089399416,736.1875433200123,551.6928194463773,564.2254427122278,401
965.6919367850965,469.8655865332513,847.6335732539962,352.42695175279664,324.3851405334029,669.6322372497879,238.65805634336132,54.34796456771621,973.6917623565602,141.91772280262947,657.9109602389999,971.0037899641181,247.96172654474847,558.9485061760764,729.958530657567,749.3923613731464,654.370029300697,764.6804895321567,542.0245689275579,570.1629696841203,401
17.220052099589655,824.2753353998827,836.2161806512659,338.90722593967104,318.6111478032094,671.1301873358708,240.52411054587168,51.461222999761546,567.9821647654434,146.41134905222685,671.9262212329455,961.3755230931581,244.1650200716871,539.7188399007983,833.8670776105961,752.9166407716056,651.132710369807,769.1448425927275,531.0797124427925,565.1232317967841,401
363.4432619384893,882.2047451281327,836.8061045881395,344.3940272876027,331.25997681210026,670.2565323535584,240.07425656682727,42.12017463598134,780.4408530909685,157.5719339457879,660.1102507719806,974.21368841245,244.77182707466613,544.2998187993464,345.1311802611526,761.8302708635019,649.188128768403,759.0845920909768,540.7758878587089,556.4101201008406,401
459.37138380404565,60.232241810296294,848.4249439000407,342.26387576116537,332.0374578968867,657.5992805797245,245.41012016798237,51.0514691052502,959.8008864558898,147.22649883036266,675.0796609146319,965.4427942203843,235.59957943425078,556.2175074021798,708.6593560283605,741.9901953176644,645.7774948679719,751.9200060266803,531.6986827893379,559.3494799544363,401
